书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
人本教练模式：激发你的潜能与领导力,黄荣华,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c20OhC
愿有人陪你颠沛流离,卢思浩,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVjR8s3
别紧张，我不是什么好人,小熊,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c23cEHU
暗访调查实务,张少科,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLapXSR
那些回不去的年少时光,桐华,青春_成长,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1k0dW_OvXluBKQdwyEfqRWw
上海夏天,苏昱,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bXYDMA
原来我们都不曾忘记,周语,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b0NIiU
因为痛，所以叫青春,[韩] 金兰都,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geRbUef
真爱没那么累，幸福没那么贵,苏芩,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLRHQsz
致我们终将逝去的青春,辛夷坞,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv2HTUx
梦在青春在：俞敏洪写给在路上追梦的,俞敏洪,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bo31Iqj
我爱问连岳1-4,连岳,青春_成长,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Cwd7cwyshAQ9h9mfczD_BQ
永远热泪盈眶,翩翩,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slIiPkx
那些年，我们一起追的女孩,九把刀,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhBWGJY
让我留在你身边,张嘉佳,青春_成长,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1CndPu
《与神对话》之《与神为友》,尼尔·唐纳德·沃尔什,青春_成长,6.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1pL8ddsn
向宇宙下订单,贝波儿•摩尔,青春_成长,7.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvKseHb
穿越人海拥抱你,苑子文 / 苑子豪,青春_成长,5.7,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsK2t8K
鲸鱼女孩·池塘男孩,蔡智恆,青春_成长,7.9,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7V5iUQ
你是最好的自己,杨杨、张皓宸,青春_成长,7.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXI9Pk4
重遇20岁的自己,王珣,青春_成长,7.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFoefQT
"现在的泪,都是当年脑子进的水",马华兴,青春_成长,7.5,百度网盘(提取码:6666),http://pan.baidu.com/s/1skC1VNv
不畏将来 不念过去,十二 ,青春_成长,6.8,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5Jed6H
说话的力量,伦兹 ,青春_成长,7.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1slL5CgH
等不到天亮等时光,核桃,青春_成长,7.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEHAbg1
