书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
谁动了我的奶酪,约翰逊,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvfaX0d
哈佛凌晨四点半,韦秀英,励志_职场,4.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVk4guz
你的降落伞是什么颜色,理查德·尼尔森·鲍利斯,励志_职场,7.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKOHqqR
人性的弱点,戴尔·卡内基,励志_职场,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/12hiHkZ0bDdJ3eMO3Tr6VcA
女人要有钱,心尧,励志_职场,7.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1bp3Hp9P
浮沉1-2全集,崔曼莉,励志_职场,7.7,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsJMd5i
我知道你没那么坚强,这么远那么近,励志_职场,7.3,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI6QIpC
千万次摇摆，你才能长大成人,金兰都,励志_职场,7.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKJr9nP
拆掉思维的墙,古典,励志_职场,8,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR3uQK6
不要让未来的你，讨厌现在的自己,特立独行的猫,励志_职场,7.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8COoHG
没有任何借口,杰·瑞芬伯 ,励志_职场,8.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8rPuWU
谁的青春不迷茫,刘同,励志_职场,6,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1B6sTU
书都不会读，你还想成功,二志成,励志_职场,7.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1AQkE0
圈子圈套全集,王强,励志_职场,8,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8EjN0u
当幸福来敲门,克里斯·加德纳,励志_职场,8.5,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY5YkFU
米娅，快跑,秦与希,励志_职场,8.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8SwUW6
只要你不拒绝：学会去接受,李素文,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvGnI0h
杜拉拉升职记全集,李可,励志_职场,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1RZvtizAlSaiyCSj6DiMMnA
叫我第一名,布拉德·科恩,励志_职场,8.5,百度网盘(提取码:6666),http://pan.baidu.com/s/1cp5Ewu
活着不是给别人看的,廖之坤,励志_职场,5.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1uKmTiKHNeAJpKRj6yp9UsA
30而励,芮成钢,励志_职场,7.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7JsExk
你只是看起来很努力,李尚龙,励志_职场,6.1,百度网盘(提取码:6666),https://pan.baidu.com/s/14xFY1hZamlDsbA0JZpG2wQ
大学：过去、现在与未来,德尔班科著,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFNVaq1
老HR手把手教你搞定HR管理,应秋月,励志_职场,8,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfmCvar
成就你一生的100个哲理,卢化南、卢化南,励志_职场,6.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1JDn0W
我们都一样，年轻又彷徨,苑子文、苑子豪,励志_职场,5.7,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF4srAx
恰到好处的挫折：在最深的绝望，遇见最美的意外,格雷格 • S • 里德 ,励志_职场,6.8,百度网盘(提取码:6666),http://pan.baidu.com/s/1bLIjYu
离开前请叫醒我,卢思浩,励志_职场,6.7,百度网盘(提取码:6666),http://pan.baidu.com/s/1bo72ZLH
别让大学毁了你,高杰,励志_职场,6.8,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5qCae5
趁年轻，折腾吧,袁岳,励志_职场,7.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpMDkdh
35岁前要做的33件事,蔡虹,励志_职场,5.5,百度网盘(提取码:6666),http://pan.baidu.com/s/1sljAXjB
精进：如何成为一个很厉害的人,采铜,励志_职场,8.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhBVeQW
向前一步,谢丽尔·桑德伯格,励志_职场,8.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2wlSAG
你要去相信，没有到不了的明天,卢思浩,励志_职场,7.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1i533oS9
别跟我说你懂日本,王东,励志_职场,7.3,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR2EhUE
